timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,km/hr speed,time/km,enhanced altitude,cycle length 16,performance condition,,wrist heart rate
1084950308,-404112301,1803300865,143,79,1217937,18,64,2417,8.7012,6.895600607,2475,0,2,88,143
1084950312,-404110570,1803298829,143,81,1220192,18,0,2463,8.8668,6.766815537,2475,,2,88,143
1084950313,-404110296,1803298906,143,81,1220354,18,0,2463,8.8668,6.766815537,2475,,2,88,143
1084950314,-404110465,1803299991,143,80,1220456,18,0,2463,8.8668,6.766815537,2476,,2,88,143
1084950316,-404110135,1803300914,143,80,1221194,18,0,2519,9.0684,6.616382162,2476,,2,88,143
1084950323,-404109360,1803303471,143,79,1223278,18,64,2566,9.2376,6.495193557,2476,0,2,88,143
1084950324,-404109214,1803303793,143,79,1223562,18,64,2566,9.2376,6.495193557,2475,0,2,88,143
1084950332,-404107884,1803305862,143,81,1225595,18,0,2557,9.2052,6.518055012,2475,,2,88,143
1084950339,-404106581,1803306900,144,76,1227052,18,64,2491,8.9676,6.690753379,2476,0,2,147,144
1084950348,-404104792,1803307785,143,79,1228842,18,64,2342,8.4312,7.116424708,2474,,2,108,143
1084950355,-404103334,1803308564,142,79,1230327,18,64,2286,8.2296,7.290755322,2473,0,2,44,142
1084950363,-404101550,1803309352,139,84,1232098,18,0,2221,7.9956,7.50412727,2473,0,2,88,139
1084950365,-404101119,1803309552,142,80,1232528,18,0,2221,7.9956,7.50412727,2473,0,2,129,142
1084950372,-404099740,1803310163,140,78,1233893,18,64,2193,7.8948,7.5999392,2472,0,2,176,140
1084950381,-404097690,1803310815,141,79,1235865,18,64,2127,7.6572,7.83576242,2473,0,2,176,141
1084950386,-404096567,1803311177,138,79,1236948,18,64,2137,7.6932,7.799095305,2473,0,2,147,138
1084950388,-404096090,1803311292,137,81,1237400,18,0,2137,7.6932,7.799095305,2473,0,2,108,137
1084950395,-404094660,1803311748,136,81,1238781,18,0,2137,7.6932,7.799095305,2473,0,2,88,136
1084950402,-404093030,1803312182,135,78,1240335,18,64,2099,7.5564,7.940289027,2474,0,2,108,135
1084950411,-404090757,1803312624,137,80,1242485,18,0,2146,7.7256,7.766387077,2474,0,2,44,137
1084950420,-404088514,1803312707,138,79,1244575,18,64,2183,7.8588,7.634753397,2475,0,2,32,138
1084950422,-404088005,1803312710,138,79,1245047,18,64,2193,7.8948,7.5999392,2475,0,2,32,138
1084950432,-404085770,1803312755,139,80,1247124,18,0,2211,7.9596,7.53806724,2479,,2,32,139
1084950442,-404083544,1803312908,137,80,1249204,18,0,2146,7.7256,7.766387077,2477,0,2,88,137
1084950449,-404081710,1803312926,138,80,1250908,18,0,2146,7.7256,7.766387077,2475,0,2,44,138
1084950451,-404081192,1803312968,138,82,1251390,18,0,2155,7.758,7.733952049,2475,0,2,44,138
1084950459,-404078994,1803312946,139,79,1253438,18,0,2230,8.028,7.473841555,2475,0,2,88,139
1084950467,-404077044,1803313007,136,78,1255251,18,0,2258,8.1288,7.381163271,2474,0,2,72,136
1084950470,-404076268,1803312977,134,78,1255972,18,64,2258,8.1288,7.381163271,2475,0,2,57,134
1084950479,-404074063,1803312873,131,78,1258024,18,64,2277,8.1972,7.319572537,2475,0,2,32,131
1084950488,-404071643,1803312956,134,78,1260273,18,0,2333,8.3988,7.143877697,2476,0,2,25,134
1084950496,-404069357,1803312842,136,79,1262399,18,64,2417,8.7012,6.895600607,2477,0,2,129,136
1084950498,-404068866,1803312907,136,79,1262858,18,0,2435,8.766,6.844626968,2477,0,2,129,136
1084950502,-404067889,1803312885,139,77,1263769,18,0,2463,8.8668,6.766815537,2476,0,2,57,139
1084950505,-404067160,1803312933,138,78,1264446,18,0,2463,8.8668,6.766815537,2476,0,2,32,138
1084950512,-404065746,1803313579,137,76,1265867,18,64,2435,8.766,6.844626968,2476,0,2,32,137
1084950520,-404063926,1803314019,137,75,1267586,18,64,2361,8.4996,7.059155725,2477,0,2,32,137
1084950526,-404062641,1803315019,136,76,1269003,18,64,2333,8.3988,7.143877697,2477,0,2,25,136
1084950535,-404060845,1803316283,134,78,1270947,18,0,2305,8.298,7.23065799,2478,0,2,18,134
1084950544,-404058832,1803317285,135,77,1272973,18,0,2277,8.1972,7.319572537,2477,0,2,18,135
1084950547,-404058122,1803317491,135,79,1273648,19,0,2277,8.1972,7.319572537,2478,,2,18,135
1084950554,-404056698,1803318415,135,78,1275166,18,0,2277,8.1972,7.319572537,2478,0,2,18,135
1084950557,-404056134,1803319082,138,78,1275887,19,64,2267,8.1612,7.351860021,2478,0,2,25,138
1084950560,-404055672,1803319561,140,80,1276446,19,0,2249,8.0964,7.410701052,2478,0,2,32,140
1084950567,-404054477,1803320512,138,79,1277782,19,64,2211,7.9596,7.53806724,2478,0,2,72,138
1084950578,-404052503,1803321976,139,79,1279951,19,64,2137,7.6932,7.799095305,2477,894,2,147,139
1084950583,-404051572,1803322557,142,78,1280926,19,0,2127,7.6572,7.83576242,2475,888,2,129,142
1084950590,-404050312,1803323166,142,78,1282198,19,0,2090,7.524,7.974481659,2476,0,2,147,142
1084950599,-404048178,1803323409,141,78,1284195,19,0,2062,7.4232,8.08276754,2475,,2,176,141
1084950603,-404047456,1803323797,138,77,1284940,19,0,2062,7.4232,8.08276754,2476,0,2,176,138
1084950605,-404047080,1803323947,136,78,1285312,19,0,2062,7.4232,8.08276754,2476,0,2,176,136
1084950608,-404046403,1803324263,132,75,1285993,19,64,2062,7.4232,8.08276754,2476,0,2,129,132
1084950613,-404045442,1803325186,131,77,1287134,19,0,2062,7.4232,8.08276754,2478,0,2,108,131
1084950617,-404044812,1803325960,134,78,1287976,19,64,2071,7.4556,8.047642041,2479,,2,44,134
1084950619,-404044466,1803326356,135,79,1288420,19,64,2071,7.4556,8.047642041,2479,0,2,44,135
1084950627,-404043300,1803328066,132,81,1290137,19,0,2090,7.524,7.974481659,2480,0,2,108,132
1084950628,-404043177,1803328251,132,81,1290320,19,0,2099,7.5564,7.940289027,2480,0,2,108,132
1084950637,-404041974,1803330295,129,80,1292261,19,0,2081,7.4916,8.008970046,2480,,2,162,129
1084950641,-404041419,1803331263,126,79,1293173,19,64,2090,7.524,7.974481659,2478,0,2,162,126
1084950645,-404040904,1803332154,123,80,1294014,19,0,2109,7.5924,7.902639482,2477,0,2,162,123
1084950647,-404040732,1803332611,121,80,1294402,19,0,2109,7.5924,7.902639482,2477,881,2,147,121
1084950650,-404040529,1803333470,121,77,1295096,19,0,2109,7.5924,7.902639482,2475,881,2,147,121
1084950652,-404040419,1803334047,121,78,1295556,19,64,2099,7.5564,7.940289027,2474,0,2,147,121
1084950657,-404040039,1803335425,120,77,1296681,19,0,2099,7.5564,7.940289027,2475,0,2,176,120
1084950663,-404039573,1803337259,123,78,1298164,19,64,2109,7.5924,7.902639482,2475,0,2,176,123
1084950666,-404039380,1803338155,124,80,1298880,19,0,2118,7.6248,7.869058861,2475,0,2,176,124
1084950671,-404038936,1803339604,123,79,1300082,19,0,2165,7.794,7.698229407,2477,881,2,176,123
1084950676,-404038710,1803341299,124,80,1301414,19,0,2211,7.9596,7.53806724,2475,,2,176,124
1084950677,-404038675,1803341622,127,80,1301665,19,0,2211,7.9596,7.53806724,2475,0,2,176,127
1084950682,-404038339,1803343289,130,81,1302998,19,0,2258,8.1288,7.381163271,2475,0,2,176,130
1084950683,-404038368,1803343659,133,81,1303285,19,0,2267,8.1612,7.351860021,2475,0,2,176,133
1084950684,-404038394,1803344009,135,81,1303557,19,0,2277,8.1972,7.319572537,2475,0,2,176,135
1084950686,-404038518,1803344541,138,80,1303984,19,0,2295,8.262,7.262164125,2475,0,2,108,138
1084950690,-404038815,1803345631,140,80,1304870,19,0,2314,8.3304,7.202535292,2476,0,2,72,140
1084950697,-404039524,1803347396,143,79,1306386,19,64,2305,8.298,7.23065799,2477,0,2,32,143
1084950702,-404039775,1803349040,146,79,1307664,19,0,2286,8.2296,7.290755322,2477,894,2,32,146
1084950703,-404039666,1803349612,146,78,1308094,19,0,2286,8.2296,7.290755322,2477,894,2,32,146
1084950704,-404039500,1803350112,146,78,1308480,19,0,2277,8.1972,7.319572537,2477,894,2,32,146
1084950710,-404039565,1803351626,148,79,1309696,19,0,2053,7.3908,8.118201007,2478,0,2,18,148
1084950712,-404039588,1803351936,147,78,1309951,19,0,2025,7.29,8.230452675,2478,0,2,25,147
1084950714,-404039438,1803352292,147,76,1310263,19,64,1978,7.1208,8.426019548,2479,894,2,25,147
1084950716,-404039400,1803352516,147,76,1310454,19,64,1959,7.0524,8.507742045,2481,894,2,25,147
1084950719,-404039159,1803353071,146,75,1310929,19,0,1894,6.8184,8.799718409,2483,894,2,57,146
1084950720,-404039050,1803353200,146,75,1311066,19,0,1857,6.6852,8.975049363,2484,894,2,57,146
1084950723,-404038615,1803353439,147,76,1311508,19,0,1745,6.282,9.551098376,2485,0,2,44,147
1084950724,-404038520,1803353611,146,75,1311660,19,0,1726,6.2136,9.65623793,2485,0,2,72,146
1084950727,-404038030,1803353884,148,75,1312152,19,0,1680,6.048,9.920634921,2484,0,2,72,148
1084950730,-404037408,1803354004,147,74,1312738,19,64,1652,5.9472,10.08878128,2482,,2,108,147
1084950736,-404036061,1803354739,144,79,1314257,19,0,1838,6.6168,9.067827349,2479,0,2,147,144
1084950738,-404035815,1803355448,140,79,1314842,19,64,1931,6.9516,8.631106508,2479,0,2,108,140
1084950741,-404035522,1803356266,137,79,1315533,19,0,2062,7.4232,8.08276754,2479,6500,2,44,137
1084950743,-404035459,1803356849,137,78,1315987,19,64,2071,7.4556,8.047642041,2479,0,2,44,137
1084950747,-404035086,1803358076,134,80,1317010,19,0,2099,7.5564,7.940289027,2479,0,2,57,134
1084950750,-404034700,1803358890,132,79,1317734,19,0,2183,7.8588,7.634753397,2478,0,2,57,132
1084950758,-404033938,1803361436,134,80,1319833,19,0,2211,7.9596,7.53806724,2478,0,2,57,134
1084950759,-404033825,1803361696,134,80,1320061,19,0,2211,7.9596,7.53806724,2478,0,2,57,134
1084950769,-404032792,1803364120,136,80,1322167,19,0,2221,7.9956,7.50412727,2476,881,2,129,136
1084950770,-404032712,1803364378,136,81,1322380,19,0,2230,8.028,7.473841555,2476,881,2,129,136
1084950772,-404032592,1803364928,136,81,1322818,19,0,2230,8.028,7.473841555,2477,881,2,129,136
1084950778,-404031962,1803366623,139,80,1324258,19,0,2277,8.1972,7.319572537,2479,0,2,162,139
1084950780,-404031804,1803367163,140,79,1324702,19,64,2286,8.2296,7.290755322,2479,0,2,162,140
1084950788,-404031002,1803369400,138,79,1326595,19,64,2342,8.4312,7.116424708,2479,0,2,129,138
1084950792,-404030482,1803370524,135,79,1327592,19,64,2370,8.532,7.032348805,2479,,2,72,135
1084950797,-404030001,1803371531,134,79,1328491,19,64,2389,8.6004,6.976419701,2481,0,2,57,134
1084950798,-404029890,1803371711,134,78,1328661,19,64,2379,8.5644,7.005744711,2481,0,2,57,134
1084950809,-404028791,1803374179,131,79,1330832,19,64,2174,7.8264,7.666360012,2481,,2,57,131
1084950811,-404028493,1803374601,130,79,1331261,19,64,2174,7.8264,7.666360012,2482,,2,57,130
1084950820,-404027175,1803376877,130,77,1333414,19,64,2286,8.2296,7.290755322,2480,0,2,57,130
1084950824,-404026729,1803377635,133,77,1334135,19,64,2323,8.3628,7.174630507,2483,0,2,108,133
1084950827,-404026414,1803378225,136,75,1334676,19,64,2305,8.298,7.23065799,2483,0,2,108,136
1084950828,-404026307,1803378446,137,75,1334874,19,64,2286,8.2296,7.290755322,2483,0,2,108,137
1084950837,-404025191,1803380696,137,79,1336902,19,64,2165,7.794,7.698229407,2485,0,2,129,137
1084950839,-404024947,1803381183,137,82,1337343,19,0,2183,7.8588,7.634753397,2483,0,2,129,137
1084950846,-404024387,1803383046,134,80,1338877,18,0,2258,8.1288,7.381163271,2483,894,2,162,134
1084950847,-404024288,1803383353,133,81,1339132,19,0,2258,8.1288,7.381163271,2483,894,2,162,133
1084950851,-404023920,1803384262,130,80,1339918,19,0,2258,8.1288,7.381163271,2483,0,2,176,130
1084950856,-404023481,1803385420,129,77,1340903,19,64,2230,8.028,7.473841555,2482,0,2,176,129
1084950864,-404022654,1803387267,132,79,1342531,18,64,2155,7.758,7.733952049,2480,0,2,147,132
1084950866,-404022450,1803387746,132,79,1342948,18,64,2146,7.7256,7.766387077,2481,0,2,147,132
1084950873,-404021662,1803389550,134,80,1344528,19,0,2127,7.6572,7.83576242,2474,0,2,162,134
1084950875,-404021450,1803390016,134,79,1344936,19,64,2127,7.6572,7.83576242,2474,0,2,162,134
1084950882,-404021140,1803392007,136,79,1346535,19,0,2127,7.6572,7.83576242,2474,0,2,176,136
1084950890,-404020139,1803393403,134,78,1347958,19,0,2118,7.6248,7.869058861,2474,0,2,162,134
1084950899,-404018612,1803395435,132,80,1350083,19,0,2090,7.524,7.974481659,2473,0,2,162,132
1084950900,-404018456,1803395632,132,80,1350294,19,0,2090,7.524,7.974481659,2472,0,2,162,132
1084950907,-404017175,1803396663,134,79,1351740,19,0,2118,7.6248,7.869058861,2473,0,2,176,134
1084950915,-404015506,1803397556,135,78,1353444,19,0,2118,7.6248,7.869058861,2474,0,2,176,135
1084950919,-404014649,1803398071,138,79,1354335,19,64,2109,7.5924,7.902639482,2472,,2,176,138
1084950923,-404013754,1803398863,140,79,1355369,19,64,2109,7.5924,7.902639482,2472,888,2,162,140
1084950925,-404013267,1803399248,143,79,1355911,19,64,2118,7.6248,7.869058861,2472,0,2,162,143
1084950933,-404011662,1803400965,142,79,1357916,19,64,2165,7.794,7.698229407,2474,,2,176,142
1084950940,-404010245,1803402343,144,81,1359611,19,0,2202,7.9272,7.568876779,2475,,2,162,144
1084950949,-404008550,1803404352,145,81,1361828,19,0,2230,8.028,7.473841555,2475,,2,108,145
1084950957,-404007778,1803406806,146,80,1363862,19,0,2277,8.1972,7.319572537,2480,0,2,72,146
1084950958,-404007705,1803407061,146,78,1364070,19,0,2286,8.2296,7.290755322,2480,0,2,72,146
1084950967,-404006820,1803409709,146,80,1366279,18,0,2333,8.3988,7.143877697,2483,0,2,32,146
1084950969,-404006609,1803410377,146,80,1366831,18,0,2342,8.4312,7.116424708,2483,0,2,32,146
1084950971,-404006462,1803410956,147,79,1367299,18,64,2351,8.4636,7.089181908,2486,0,2,44,147
1084950974,-404006168,1803411940,150,79,1368107,19,64,2370,8.532,7.032348805,2489,0,2,44,150
1084950976,-404005941,1803412599,152,79,1368659,19,64,2379,8.5644,7.005744711,2491,0,2,57,152
1084950978,-404005760,1803413238,152,79,1369181,18,64,2398,8.6328,6.950236308,2492,0,2,88,152
1084950983,-404005369,1803414966,151,81,1370581,19,0,2445,8.802,6.816632584,2496,0,2,88,151
1084950985,-404005170,1803415550,150,81,1371068,19,0,2463,8.8668,6.766815537,2498,0,2,72,150
1084950991,-404004656,1803417253,153,81,1372490,19,0,2538,9.1368,6.566850538,2499,0,2,57,153
1084950992,-404004678,1803417578,154,79,1372742,19,64,2547,9.1692,6.54364612,2499,0,2,57,154
1084950998,-404004797,1803419401,156,80,1374198,18,0,2557,9.2052,6.518055012,2500,0,2,147,156
1084951005,-404004920,1803421833,154,76,1376102,18,64,2547,9.1692,6.54364612,2500,0,2,72,154
1084951010,-404005264,1803423430,154,79,1377360,18,64,2547,9.1692,6.54364612,2499,0,3,72,154
1084951011,-404005197,1803423971,154,79,1377782,18,64,2547,9.1692,6.54364612,2498,0,3,72,154
1084951015,-404004732,1803425603,154,84,1379111,19,0,3406,12.2616,4.893325504,2491,0,3,129,154
1084951017,-404004479,1803426520,154,84,1379858,18,0,3686,13.2696,4.521613312,2487,0,3,129,154
1084951018,-404004158,1803426902,154,86,1380275,18,0,3779,13.6044,4.410337832,2485,0,3,129,154
1084951021,-404002932,1803427418,154,89,1381509,18,0,4022,14.4792,4.143875352,2480,0,3,129,154
1084951026,-404001721,1803427202,155,81,1382656,18,0,2407,8.6652,6.924248719,2477,0,3,176,155
1084951032,-404000559,1803427126,155,74,1383732,18,0,2127,7.6572,7.83576242,2476,,3,176,155
1084951036,-403999686,1803427226,152,77,1384547,18,64,2118,7.6248,7.869058861,2475,0,3,147,152
1084951041,-403998560,1803427453,149,80,1385612,18,0,2221,7.9956,7.50412727,2475,0,3,88,149
1084951042,-403998336,1803427577,149,80,1385840,18,0,2230,8.028,7.473841555,2475,0,3,88,149
1084951050,-403997010,1803428951,149,78,1387475,18,0,2267,8.1612,7.351860021,2474,,3,88,149
1084951055,-403996568,1803430023,146,78,1388409,18,0,2221,7.9956,7.50412727,2473,894,3,88,146
1084951058,-403996320,1803430795,145,78,1389050,18,64,2202,7.9272,7.568876779,2473,894,3,72,145
1084951067,-403995867,1803433368,146,82,1391118,18,0,2183,7.8588,7.634753397,2475,,3,32,146
1084951075,-403995284,1803435403,146,80,1392804,18,0,2183,7.8588,7.634753397,2476,,3,32,146
1084951083,-403994134,1803437481,145,79,1394731,18,64,2155,7.758,7.733952049,2476,0,3,57,145
1084951086,-403993737,1803438132,141,79,1395356,18,64,2155,7.758,7.733952049,2476,0,3,57,141
1084951092,-403992916,1803439628,140,81,1396739,18,0,2155,7.758,7.733952049,2476,,3,32,140
1084951096,-403991979,1803440483,143,80,1397842,18,0,2183,7.8588,7.634753397,2476,,3,44,143
1084951100,-403991190,1803441214,144,82,1398769,18,0,2221,7.9956,7.50412727,2477,0,3,44,144
1084951106,-403990153,1803442350,144,80,1400072,18,0,2267,8.1612,7.351860021,2478,0,3,44,144
1084951110,-403989526,1803443253,143,78,1400974,18,64,2267,8.1612,7.351860021,2479,0,3,57,143
1084951111,-403989350,1803443453,143,78,1401199,18,64,2267,8.1612,7.351860021,2480,0,3,57,143
1084951118,-403987918,1803444524,143,79,1402769,18,64,2258,8.1288,7.381163271,2485,0,3,72,143
1084951119,-403987704,1803444651,143,79,1402990,18,64,2258,8.1288,7.381163271,2486,0,3,72,143
1084951125,-403986385,1803445444,146,80,1404364,18,0,2267,8.1612,7.351860021,2490,0,3,88,146
1084951126,-403986145,1803445562,147,80,1404605,18,0,2267,8.1612,7.351860021,2491,0,3,88,147
1084951128,-403985773,1803445859,149,81,1405021,18,0,2267,8.1612,7.351860021,2493,0,3,57,149
1084951129,-403985587,1803446026,150,81,1405226,18,0,2267,8.1612,7.351860021,2494,0,3,72,150
1084951132,-403985193,1803446545,150,78,1405726,18,0,2267,8.1612,7.351860021,2496,0,3,72,150
1084951134,-403984861,1803446681,151,77,1406052,18,0,2267,8.1612,7.351860021,2498,0,3,108,151
1084951141,-403983549,1803446877,151,76,1407276,18,64,2174,7.8264,7.666360012,2502,0,3,176,151
1084951151,-403981654,1803446926,153,77,1409042,18,64,1913,6.8868,8.712319219,2505,0,3,147,153
1084951159,-403979814,1803447108,153,80,1410759,18,0,1941,6.9876,8.586639189,2507,0,3,108,153
1084951160,-403979560,1803447126,153,80,1410995,18,0,1950,7.02,8.547008547,2507,0,3,108,153
1084951165,-403978410,1803447391,150,82,1412082,18,0,2071,7.4556,8.047642041,2509,0,3,88,150
1084951167,-403977984,1803447538,150,82,1412493,18,0,2146,7.7256,7.766387077,2509,0,3,88,150
1084951172,-403976921,1803448348,150,79,1413672,19,64,2193,7.8948,7.5999392,2513,0,3,147,150
1084951173,-403976753,1803448515,150,79,1413875,18,64,2193,7.8948,7.5999392,2514,0,3,147,150
1084951179,-403975517,1803449476,152,81,1415241,18,0,2211,7.9596,7.53806724,2517,0,3,129,152
1084951185,-403974915,1803450885,151,79,1416515,18,64,2230,8.028,7.473841555,2518,,3,176,151
1084951186,-403974879,1803451260,151,79,1416808,18,64,2230,8.028,7.473841555,2518,,3,176,151
1084951192,-403975296,1803453338,150,78,1418497,18,0,2239,8.0604,7.443799315,2520,894,3,147,150
1084951196,-403976637,1803454954,148,87,1420270,18,64,3742,13.4712,4.453946196,2523,0,3,147,148
1084951197,-403977053,1803455254,148,88,1420721,18,64,4908,17.6688,3.395816354,2525,0,3,147,148
1084951199,-403977867,1803455956,148,91,1421655,18,0,5160,18.576,3.22997416,2529,0,3,147,148
1084951202,-403979069,1803456932,150,91,1423005,18,0,4815,17.334,3.461405331,2533,0,3,176,150
1084951203,-403979426,1803457261,150,91,1423420,18,0,4796,17.2656,3.475118154,2533,0,3,176,150
1084951204,-403979676,1803457684,149,91,1423821,18,0,4768,17.1648,3.495525727,2535,0,3,176,149
1084951205,-403979788,1803458080,151,88,1424144,18,0,4740,17.064,3.516174402,2537,0,3,176,151
1084951206,-403979761,1803458515,151,87,1424483,18,64,4731,17.0316,3.522863383,2537,0,3,176,151
1084951207,-403979652,1803458952,151,86,1424836,18,64,4600,16.56,3.623188406,2539,0,3,176,151
1084951208,-403979488,1803459276,152,86,1425130,18,64,4479,16.1244,3.721068691,2540,0,3,176,152
1084951210,-403979149,1803459703,152,83,1425585,18,0,3098,11.1528,5.379814934,2543,0,3,176,152
1084951212,-403978833,1803459841,152,83,1425896,18,0,2277,8.1972,7.319572537,2546,0,3,176,152
1084951216,-403978027,1803459758,153,75,1426638,18,64,1829,6.5844,9.112447603,2547,,3,176,153
1084951223,-403976768,1803458606,151,80,1428134,18,0,1801,6.4836,9.254118083,2548,0,3,176,151
1084951229,-403975842,1803457299,150,78,1429464,18,0,1969,7.0884,8.464533604,2546,894,3,176,150
1084951238,-403974684,1803455366,149,78,1431307,18,0,2099,7.5564,7.940289027,2547,0,3,176,149
1084951244,-403973908,1803454022,147,77,1432574,18,64,2099,7.5564,7.940289027,2549,0,3,176,147
1084951252,-403973191,1803452242,147,76,1434110,18,64,2062,7.4232,8.08276754,2547,0,3,176,147
1084951259,-403972443,1803450848,148,76,1435402,18,64,2034,7.3224,8.194034743,2549,0,3,176,148
1084951268,-403971577,1803449342,146,77,1436821,18,0,1978,7.1208,8.426019548,2549,0,3,176,146
1084951279,-403970366,1803447419,148,79,1438698,18,0,1913,6.8868,8.712319219,2550,,3,129,148
1084951286,-403969562,1803446066,147,76,1439984,18,64,1875,6.75,8.888888889,2548,0,3,147,147
1084951289,-403969095,1803445459,144,78,1440625,18,0,1875,6.75,8.888888889,2547,0,3,108,144
1084951295,-403968232,1803444196,142,80,1441893,18,0,1885,6.786,8.84173298,2548,0,3,72,142
1084951305,-403966702,1803442248,143,76,1443971,18,64,1950,7.02,8.547008547,2551,0,3,44,143
1084951312,-403965464,1803440805,144,78,1445578,18,0,1978,7.1208,8.426019548,2548,0,3,108,144
1084951318,-403964540,1803439658,141,80,1446817,18,0,2006,7.2216,8.308408109,2548,0,3,147,141
1084951322,-403963940,1803438837,138,78,1447661,18,0,2025,7.29,8.230452675,2549,0,3,108,138
1084951331,-403962451,1803436927,140,78,1449693,18,0,2062,7.4232,8.08276754,2549,0,3,72,140
1084951333,-403962088,1803436511,141,78,1450159,18,64,2071,7.4556,8.047642041,2550,894,3,57,141
1084951343,-403960385,1803434533,143,79,1452364,18,0,2118,7.6248,7.869058861,2549,0,3,72,143
1084951344,-403960191,1803434345,143,78,1452595,18,0,2127,7.6572,7.83576242,2549,0,3,72,143
1084951353,-403958472,1803432404,143,80,1454793,18,0,2183,7.8588,7.634753397,2551,0,3,72,143
1084951356,-403957878,1803431787,143,80,1455524,18,0,2202,7.9272,7.568876779,2550,0,3,72,143
1084951364,-403956228,1803430123,141,82,1457531,18,0,2267,8.1612,7.351860021,2549,0,3,44,141
1084951366,-403955855,1803429795,140,83,1457962,18,0,2286,8.2296,7.290755322,2549,0,3,32,140
1084951371,-403954936,1803428737,137,79,1459146,18,64,2305,8.298,7.23065799,2552,0,3,18,137
1084951377,-403953643,1803427512,138,79,1460679,18,0,2333,8.3988,7.143877697,2553,0,3,18,138
1084951381,-403952826,1803426638,140,78,1461698,17,64,2379,8.5644,7.005744711,2557,0,3,18,140
1084951385,-403951967,1803425905,142,79,1462678,17,64,2407,8.6652,6.924248719,2560,0,3,25,142
1084951391,-403950596,1803424742,142,80,1464240,17,0,2445,8.802,6.816632584,2552,894,3,25,142
1084951394,-403949828,1803424161,142,80,1465086,18,0,2463,8.8668,6.766815537,2552,0,3,88,142
1084951398,-403948879,1803423350,144,80,1466170,17,0,2501,9.0036,6.664001066,2558,0,3,88,144
1084951405,-403947335,1803421925,145,80,1467984,17,0,2547,9.1692,6.54364612,2563,894,3,108,145
1084951411,-403945757,1803420631,146,81,1469764,17,0,2575,9.27,6.472491909,2570,0,3,176,146
1084951415,-403944792,1803419749,145,82,1470892,17,0,2603,9.3708,6.402868485,2567,0,3,176,145
1084951416,-403944527,1803419598,150,82,1471165,17,0,2613,9.4068,6.378364587,2567,0,3,176,150
1084951417,-403944248,1803419413,146,82,1471460,17,0,2622,9.4392,6.356470887,2566,0,3,176,146
1084951422,-403942991,1803418381,145,82,1472877,17,0,2650,9.54,6.289308176,2572,0,3,176,145
1084951429,-403941156,1803416904,146,83,1474931,17,0,2706,9.7416,6.159152501,2567,0,3,176,146
1084951430,-403940917,1803416713,147,83,1475198,17,0,2715,9.774,6.138735421,2568,0,3,176,147
1084951431,-403940700,1803416587,148,82,1475422,17,0,2715,9.774,6.138735421,2567,0,3,162,148
1084951437,-403939358,1803415421,150,83,1476965,17,0,2725,9.81,6.116207951,2567,0,3,88,150
1084951443,-403938693,1803413775,150,81,1478403,17,0,2715,9.774,6.138735421,2565,0,3,162,150
1084951449,-403938246,1803411822,149,77,1479982,17,0,2687,9.6732,6.202704379,2559,0,3,176,149
1084951450,-403938225,1803411461,149,78,1480262,17,0,2687,9.6732,6.202704379,2557,0,3,176,149
1084951453,-403938047,1803410446,150,79,1481066,17,64,2687,9.6732,6.202704379,2554,0,3,147,150
1084951458,-403938069,1803408878,149,79,1482289,17,64,2697,9.7092,6.179705846,2552,0,3,72,149
1084951463,-403937911,1803407216,149,79,1483586,17,64,2697,9.7092,6.179705846,2549,,3,72,149
1084951464,-403937877,1803406922,149,79,1483817,17,64,2697,9.7092,6.179705846,2549,,3,72,149
1084951470,-403937858,1803405384,149,79,1485009,17,64,2659,9.5724,6.268020559,2553,0,3,72,149
1084951477,-403937621,1803402711,149,81,1487098,17,0,2669,9.6084,6.244536031,2553,0,3,72,149
1084951481,-403937651,1803401461,149,81,1488068,17,0,2725,9.81,6.116207951,2552,0,3,72,149
1084951482,-403937682,1803401202,150,80,1488266,17,0,2725,9.81,6.116207951,2552,0,3,32,150
1084951484,-403937657,1803400527,150,79,1488792,17,64,2697,9.7092,6.179705846,2550,0,3,32,150
1084951485,-403937701,1803400018,151,79,1489183,17,64,2697,9.7092,6.179705846,2549,0,3,18,151
1084951490,-403937325,1803397610,150,83,1491090,17,0,2753,9.9108,6.054001695,2544,0,3,25,150
1084951492,-403937058,1803396738,150,85,1491813,17,64,2790,10.044,5.973715651,2542,0,3,25,150
1084951495,-403936404,1803395521,150,85,1492934,17,64,2902,10.4472,5.743165633,2537,0,3,25,150
1084951500,-403935352,1803393612,151,83,1494715,17,0,3163,11.3868,5.269259142,2532,0,3,44,151
1084951502,-403934886,1803393197,151,82,1495262,17,0,3228,11.6208,5.163155721,2531,894,3,44,151
1084951504,-403934363,1803393411,151,80,1495780,17,0,3060,11.016,5.446623094,2529,894,3,44,151
1084951505,-403934106,1803393426,151,80,1496017,17,0,3060,11.016,5.446623094,2529,894,3,44,151
1084951507,-403933551,1803392831,151,86,1496694,17,0,3144,11.3184,5.301102629,2527,0,3,44,151
1084951512,-403931425,1803391910,151,88,1498840,17,64,4311,15.5196,3.866079023,2531,0,3,108,151
1084951513,-403931030,1803392088,151,89,1499228,17,0,4479,16.1244,3.721068691,2533,0,3,108,151
1084951515,-403930113,1803392695,152,89,1500201,17,0,4283,15.4188,3.891353413,2536,0,3,108,152
1084951517,-403929193,1803393324,153,95,1501186,17,0,4217,15.1812,3.952256739,2538,,3,129,153
